-9.420749999999999957e-01 1.287500000000000089e+00 1.325000000000000178e+00
-9.420749999999999957e-01 1.287500000000000089e+00 1.350000000000000089e+00
-9.420749999999999957e-01 1.287500000000000089e+00 1.375000000000000000e+00
-9.420749999999999957e-01 1.287500000000000089e+00 1.399999999999999911e+00
-9.420749999999999957e-01 1.287500000000000089e+00 1.425000000000000044e+00
-9.420749999999999957e-01 1.287500000000000089e+00 1.450000000000000178e+00
-9.420749999999999957e-01 1.287500000000000089e+00 1.475000000000000089e+00
-9.420749999999999957e-01 1.287500000000000089e+00 1.500000000000000000e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.250000000000000000e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.274999999999999911e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.300000000000000044e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.325000000000000178e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.350000000000000089e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.375000000000000000e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.399999999999999911e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.425000000000000044e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.450000000000000178e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.475000000000000089e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.500000000000000000e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.525000000000000133e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.550000000000000044e+00
-9.420749999999999957e-01 1.262499999999999956e+00 1.574999999999999956e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.200000000000000178e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.225000000000000089e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.250000000000000000e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.274999999999999911e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.300000000000000044e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.325000000000000178e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.350000000000000089e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.375000000000000000e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.399999999999999911e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.425000000000000044e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.450000000000000178e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.475000000000000089e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.500000000000000000e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.525000000000000133e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.550000000000000044e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.574999999999999956e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.600000000000000089e+00
-9.420749999999999957e-01 1.237500000000000044e+00 1.625000000000000000e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.149999999999999911e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.175000000000000044e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.200000000000000178e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.225000000000000089e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.250000000000000000e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.274999999999999911e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.300000000000000044e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.325000000000000178e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.350000000000000089e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.375000000000000000e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.399999999999999911e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.425000000000000044e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.450000000000000178e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.475000000000000089e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.500000000000000000e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.525000000000000133e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.550000000000000044e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.574999999999999956e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.600000000000000089e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.625000000000000000e+00
-9.420749999999999957e-01 1.212499999999999911e+00 1.650000000000000133e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.125000000000000000e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.149999999999999911e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.175000000000000044e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.200000000000000178e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.225000000000000089e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.250000000000000000e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.274999999999999911e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.300000000000000044e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.325000000000000178e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.350000000000000089e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.375000000000000000e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.399999999999999911e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.425000000000000044e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.450000000000000178e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.475000000000000089e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.500000000000000000e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.525000000000000133e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.550000000000000044e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.574999999999999956e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.600000000000000089e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.625000000000000000e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.650000000000000133e+00
-9.420749999999999957e-01 1.187500000000000000e+00 1.675000000000000044e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.125000000000000000e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.175000000000000044e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.225000000000000089e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.250000000000000000e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.274999999999999911e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.300000000000000044e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.325000000000000178e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.350000000000000089e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.375000000000000000e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.399999999999999911e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.425000000000000044e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.450000000000000178e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.475000000000000089e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.500000000000000000e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.550000000000000044e+00
-9.420749999999999957e-01 1.162500000000000089e+00 1.600000000000000089e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.075000000000000178e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.125000000000000000e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.175000000000000044e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.225000000000000089e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.274999999999999911e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.325000000000000178e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.375000000000000000e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.425000000000000044e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.475000000000000089e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.525000000000000133e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.574999999999999956e+00
-9.420749999999999957e-01 1.137499999999999956e+00 1.625000000000000000e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.100000000000000089e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.149999999999999911e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.200000000000000178e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.250000000000000000e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.300000000000000044e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.350000000000000089e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.399999999999999911e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.450000000000000178e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.500000000000000000e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.550000000000000044e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.600000000000000089e+00
-9.420749999999999957e-01 1.112499999999999822e+00 1.650000000000000133e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.075000000000000178e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.125000000000000000e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.175000000000000044e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.225000000000000089e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.274999999999999911e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.325000000000000178e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.375000000000000000e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.425000000000000044e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.475000000000000089e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.525000000000000133e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.574999999999999956e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.625000000000000000e+00
-9.420749999999999957e-01 1.087499999999999911e+00 1.675000000000000044e+00
-9.420749999999999957e-01 1.062500000000000000e+00 1.350000000000000089e+00
-9.420749999999999957e-01 1.062500000000000000e+00 1.399999999999999911e+00
-9.420749999999999957e-01 1.062500000000000000e+00 1.450000000000000178e+00
-9.420749999999999957e-01 1.062500000000000000e+00 1.500000000000000000e+00
-9.420749999999999957e-01 1.062500000000000000e+00 1.550000000000000044e+00
-9.420749999999999957e-01 1.062500000000000000e+00 1.600000000000000089e+00
-9.420749999999999957e-01 1.062500000000000000e+00 1.650000000000000133e+00
-9.420749999999999957e-01 1.062500000000000000e+00 1.700000000000000178e+00
-9.420749999999999957e-01 1.037500000000000089e+00 1.574999999999999956e+00
-9.420749999999999957e-01 1.037500000000000089e+00 1.625000000000000000e+00
-9.420749999999999957e-01 1.037500000000000089e+00 1.675000000000000044e+00
-9.170749999999999735e-01 1.337499999999999911e+00 1.350000000000000089e+00
-9.170749999999999735e-01 1.337499999999999911e+00 1.375000000000000000e+00
-9.170749999999999735e-01 1.337499999999999911e+00 1.399999999999999911e+00
-9.170749999999999735e-01 1.337499999999999911e+00 1.425000000000000044e+00
-9.170749999999999735e-01 1.337499999999999911e+00 1.450000000000000178e+00
-9.170749999999999735e-01 1.337499999999999911e+00 1.475000000000000089e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.250000000000000000e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.274999999999999911e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.300000000000000044e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.325000000000000178e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.350000000000000089e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.375000000000000000e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.399999999999999911e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.425000000000000044e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.450000000000000178e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.475000000000000089e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.500000000000000000e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.525000000000000133e+00
-9.170749999999999735e-01 1.312500000000000000e+00 1.550000000000000044e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.200000000000000178e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.225000000000000089e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.250000000000000000e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.274999999999999911e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.300000000000000044e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.325000000000000178e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.350000000000000089e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.375000000000000000e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.399999999999999911e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.425000000000000044e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.450000000000000178e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.475000000000000089e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.500000000000000000e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.525000000000000133e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.550000000000000044e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.574999999999999956e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.600000000000000089e+00
-9.170749999999999735e-01 1.287500000000000089e+00 1.625000000000000000e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.149999999999999911e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.175000000000000044e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.200000000000000178e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.225000000000000089e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.250000000000000000e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.274999999999999911e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.300000000000000044e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.325000000000000178e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.350000000000000089e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.375000000000000000e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.399999999999999911e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.425000000000000044e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.450000000000000178e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.475000000000000089e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.500000000000000000e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.525000000000000133e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.550000000000000044e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.574999999999999956e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.600000000000000089e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.625000000000000000e+00
-9.170749999999999735e-01 1.262499999999999956e+00 1.650000000000000133e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.125000000000000000e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.149999999999999911e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.175000000000000044e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.200000000000000178e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.225000000000000089e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.250000000000000000e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.274999999999999911e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.300000000000000044e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.325000000000000178e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.350000000000000089e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.375000000000000000e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.399999999999999911e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.425000000000000044e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.450000000000000178e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.475000000000000089e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.500000000000000000e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.525000000000000133e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.550000000000000044e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.574999999999999956e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.600000000000000089e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.625000000000000000e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.650000000000000133e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.675000000000000044e+00
-9.170749999999999735e-01 1.237500000000000044e+00 1.700000000000000178e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.100000000000000089e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.125000000000000000e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.149999999999999911e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.175000000000000044e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.200000000000000178e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.225000000000000089e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.250000000000000000e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.274999999999999911e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.300000000000000044e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.325000000000000178e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.350000000000000089e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.375000000000000000e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.399999999999999911e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.425000000000000044e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.450000000000000178e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.475000000000000089e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.500000000000000000e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.525000000000000133e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.550000000000000044e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.574999999999999956e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.600000000000000089e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.625000000000000000e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.650000000000000133e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.675000000000000044e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.700000000000000178e+00
-9.170749999999999735e-01 1.212499999999999911e+00 1.725000000000000089e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.075000000000000178e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.100000000000000089e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.125000000000000000e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.149999999999999911e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.175000000000000044e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.200000000000000178e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.225000000000000089e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.250000000000000000e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.274999999999999911e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.300000000000000044e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.325000000000000178e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.350000000000000089e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.375000000000000000e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.399999999999999911e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.425000000000000044e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.450000000000000178e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.475000000000000089e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.500000000000000000e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.525000000000000133e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.550000000000000044e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.574999999999999956e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.600000000000000089e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.625000000000000000e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.650000000000000133e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.675000000000000044e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.700000000000000178e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.725000000000000089e+00
-9.170749999999999735e-01 1.187500000000000000e+00 1.750000000000000000e+00
-9.170749999999999735e-01 1.162500000000000089e+00 1.050000000000000044e+00
-9.170749999999999735e-01 1.162500000000000089e+00 1.075000000000000178e+00
-9.170749999999999735e-01 1.162500000000000089e+00 1.100000000000000089e+00
-9.170749999999999735e-01 1.162500000000000089e+00 1.125000000000000000e+00
-9.170749999999999735e-01 1.162500000000000089e+00 1.149999999999999911e+00
-9.170749999999999735e-01 1.162500000000000089e+00 1.175000000000000044e+00
-9.170749999999999735e-01 1.162500000000000089e+00 1.200000000000000178e+00
